achieve_incident_resolved
6.07205008925638E-05
0.000228022003543549
0.00682914074339003
0.00477746121660405
0.000674316409647435
0.000524526839871253
0.00030845553367731
0.00118422810840058
0.000962892593086018
0.000541714835449847
0.000558894849486458
0.000366924628077192
0.00031494560278178
0.000709849603332868
2.46107211054891E-07
0
0.000748657571739919
3.3769197382183E-05
0.000205644294990703
0
0.0022766367121273
0.00020365628100838
8.11180914697118E-05
6.62792075922791E-05
0.000160833525289172
0.000251007541986703
0.00109781704092438
0.000405209432889908
0.00206429065200153
5.43109830671851E-05
5.35889330788297E-06
0.00231867133942953
0.00029668874715294
0.000195849989576891
0.000611350779877839
1.86568298183865E-05
5.36287594510299E-06
0
0.00127891542379388
0.000583480823533211
1.01168709004673E-05
0.000406218030731487
0.000695985276901623
0
0.000751678566519365
0.000338205499006206
0.000108345979173086
0.00161554708508604
2.19815597690687E-06
0.000425607540165629
0.0158078747208398
0.0001303100592428
0.00367100444533541
2.83182541396254E-05
0.000318923306536711
9.14870670321033E-06
0.00582394653084217
0.000722768514947791
4.39037009741794E-05
0.000208224607799568
0.000222686501247349
5.23567377354039E-05
0.0207622248723931
3.2911685612369E-06
0
5.95008175046097E-05
0.00047167487091071
0.0012707685203216
0.000272740732847221
0.00161677162136675
1.21626264504293E-07
2.09955820371643E-05
0.000205216015799703
0.0102534566159223
3.75257179552335E-07
4.49684879503254E-05
0.00195667969041247
4.40092862707964E-06
0.00180659484939749
9.67615177367431E-05
0.000502859257567878
0.00479386476145471
0.00116806366964139
6.31461346900508E-05
0.00115752533661184
0.000487269884411834
0.00110889274720494
0.00191849563247715
0.000144179733240879
0.000179779185470852
0.000112932408134592
0.000592074397743003
9.71513096792442E-06
0.000130403560071213
0.000349028353805125
0.000885281966378271
2.08939974752909E-05
0.0001535949439746
0.00246719040549093
0.00275365759966195
1.8017563369499E-05
0.000559002422076738
8.38200296948699E-08
0.000523313581092921
1.12375446997826E-05
0.001091772530601
0.000157280594451414
6.72211377291676E-05
0.000279840271849352
1.2304142829378E-05
0
0.00023963867330945
0.000964675617339039
0.00172933181816126
1.51957192768837E-05
0
0.000388902931505397
6.04566277074836E-05
1.48276202507347E-05
8.1756483516493E-07
0.000581498909048905
0.0118708692129001
0.005941043197636
9.75750306542178E-05
0
7.12554652880781E-05
0
0.000860675433039026
0
0.00145261185994339
9.56419402781128E-05
0.00709981443371954
0.00192188996029352
0
0
0.00352525624856881
0.00104072947861689
0.000335831874441084
0.000675051971261165
0.00260502923640105
6.01509001318945E-06
0.00113722588047804
0.00510784667457997
0
0.000888738513740717
0.000162765582052193
0
0.0004066137320069
5.23139021835206E-06
0.000621004980525086
4.27737802232153E-05
0.000318440841672984
0.0026588844664367
0.000637577524534416
2.4486904250276E-05
0.00165773547024406
0.00267235816794198
0.000970955732658818
0.00143003244905371
0.000142650964149005
5.04808496137876E-06
0.000114200102765194
0.000409584948938946
0.00075239813753436
0.000223221328362166
0.000289178186190453
1.06857428865403E-05
0.00137261825213897
0.00549500873243547
0.0001724360223887
0.000158231297690548
0.000179170799242123
0.000252724803621041
0.0027698533875955
0
0.000622811771842646
0.00946111386108162
0
2.79435186378851E-05
0.00021723117892547
0.00021457010470094
0
0.000877729979908315
0.00515023480401622
0.000228419608916397
0.000934343366865931
8.01112028936402E-07
6.09672675677686E-07
0.00246543590299564
3.37190814455601E-05
7.5289774270626E-05
0.00158546257374703
5.66341146979177E-06
0.00245701424938916
1.83093728023387E-06
0.000121655468784398
4.82339124772135E-05
2.1013278967974E-06
0
0.000484311502018553
0.000313547897902389
0.000548307932977998
0.000315493067076678
0.000124197495989242
5.52219559235567E-06
0.00123136113283118
0.00121619450142418
6.65743595877899E-05
0
7.89129943767897E-05
0.0006453848334802
0.000970320100455391
0.00263835637659571
0
4.60226792031726E-06
0.000261666372897373
0.000646817217571871
0.00109399132119625
0.0003200427011959
9.50360084250867E-06
6.07574296811464E-05
0.000180261867453124
0.000501935302973933
0.00027389263732347
0.00053735434765545
0.000481215663112322
0.00223135607307179
0
0.000317889879155153
0.000181917871294845
0.00389923238306211
7.45524900436223E-06
0.000810114835823939
6.49076906811263E-06
1.53307568078187E-05
0.000969514397575311
0.000909417961264536
0.000429031015402925
5.52640130180304E-05
0
1.50816181616609E-05
0.000866706952504348
2.15820739152273E-05
0.000648521556396275
0.0177223603209237
4.06334264657637E-06
0.000354568628293972
5.42409185435577E-05
0.001885635602631
7.06448029985651E-06
0.00150510836641882
0.000475679519779115
0.000198584861814011
1.57888182199528E-05
0.000590544817094418
3.30670288071211E-05
0.00730249573168995
0.00254390844850638
0.00362298982034748
0.000234392925193005
5.62239308804502E-05
0.00302635156623499
0.00446784496161756
0.000408544201271788
0.00115680004313667
0.00120279480478935
0.000144384967707412
0.000204983808489767
0.00205734021266568
9.20162547891623E-05
3.89478185158776E-05
0.000325027115465115
0.00243393654113078
0.00779623603567114
0.00328325948494834
0
0.00428633663321665
6.11921415112349E-05
0.00299094354828844
0.00203000271601628
8.66039258673457E-05
0.00172143153258408
0.000240815669681815
0.000223749710108079
1.96367045939283E-05
2.48595878182822E-05
0.000762439044737606
5.14517829253158E-05
7.58117743930864E-05
0.0145845726054514
0.000914754332012935
0.000186260378402969
0.00780131396273231
8.43646388702934E-05
0.00178735280488562
7.57041175747375E-07
0.000357550581596477
0
0.000234283872242447
0.000398748301611462
0.000215268798632096
0.00212366004648801
0.0013271537498426
0.00349265833309698
0.00414606727024369
1.47381843748073E-05
0.00014228532338556
0.00147120083598951
0.00235065619281838
0.000629793399571477
0.000256474071532842
0.00140870502116808
0.00143835838966166
0.000289575174556855
0.000133743839419331
0.00138265253316505
1.59190949577948E-05
0.00125350329720086
0.0278529496053146
0.000198844297994771
0.0042878326705279
4.74874493388011E-05
0.00301957277198173
0.000281814285992166
2.55258678893977E-06
0.00351432788769634
0.000162003938571131
0.00509550235665657
0
0.00120915762240181
0.00152802989213086
0
1.80195931629434E-05
0.000121659023314402
8.37658875418867E-06
7.46699741527301E-06
4.25783730062523E-05
0.00631178456837622
2.93866580536317E-06
0.00140078526690124
6.79849742269978E-05
0.00106083521764699
0.000124212068799423
8.71134425446396E-05
0.000107207678767596
1.16480502247995E-05
0.000203564919978083
0.000122528266535138
0.000422216554627708
1.14358086219513E-05
0.000540478676055001
0.000194387298384724
0.000114074583181134
0.00381624745312448
0.000104710138233877
8.76733190410262E-05
0.000698166441330805
2.08647406397811E-05
2.05070024472676E-06
0.00497332231362502
0.00193147589587617
0.000745682565197248
0.00463098019631203
1.6555487783787E-05
8.54155771903287E-05
9.06326781402456E-08
9.04551193057213E-05
0.00202210161101246
0
0
2.74077885266122E-05
0
0.000929601526865165
0.000852310724025696
2.95860648314994E-05
0.000249194712982348
0.002434439533743
0.000272223812205707
0.00137225331208446
0.000241942583993127
0.000221886866649035
0.000244569355118962
0
0.00104516276183197
0.000250312869586322
0.000517252732002094
0.000736365217295698
0.00713700016185714
0.000135345985476709
0.00120519646491912
0.000800027730307296
1.7661534091884E-05
0.000927365666936408
0.00122552524453601
0
0.000425403988182804
0.000685827790740667
0.000255411912269299
0.0267306904203841
0.00228064140402495
0.000287830024577107
0
0.00102438665104487
0.021677017101304
0.00116524138343932
4.29478951957663E-07
0.00451653535169882
0.00205389149863278
2.64011188044755E-05
0
0
0.000241250932820014
0.00100630970591586
0.00010716193183602
0.00280673486722727
0
2.11850048362772E-05
0.000334321354595879
0.000498789700566715
0.000404695262319121
0.0127651863877201
0.000999464020392637
0.00153831721358022
0.000104474936304721
0.00011151035623358
0.00109511496740522
0.000922401221190361
0.000252126365793304
0
0.000547139328341828
3.52440924347164E-05
0
0.000289367837251531
0.000314087485575154
5.1788639225947E-06
0.000997389442736418
0
6.73297481258439E-05
0.000397590009165727
0.00273876941605522
0.000847935887063
0.0001136955868839
0.000228009374030336
3.25793305149258E-05
0.00280434224501835
2.74822059973534E-05
0.000699311462487362
2.60627065151731E-07
0.00147108141359054
0.00224476884191038
0.000132849969646132
0.000623682599404152
0.000101945022758732
0.000668597448008068
3.74487519472222E-05
0
0.000836644547657528
0.00181652925397136
0.000473356718899698
0.00117782684173728
0.000419631842712542
1.70176496733232E-05
0.00186722639381864
0.00554384967343269
0.000564380113469043
0.000878439018374477
0.00153807859436861
3.56755248387408E-06
0.000296421996816232
1.53517609432496E-05
1.70305647491098E-05
0.00120322871824652
0.000457770292276338
0.000277497101687452
1.60668443082157E-05
1.0479928943985E-05
0.00224189113532847
0.000102990048868046
4.54651985692944E-06
0.00112787727781294
0.00430781315298179
0.000855825368071272
0
2.04529078950966E-06
0.00452000797134933
0.00161324720353473
0.000387416013703512
0.00678946588715534
0
0.000224422574586658
0.000178527198611889
0.000795142655326875
0.0034166153086741
0.00206190675833096
0.000170147167286805
0.00232958662286131
6.01852669501746E-05
0.000388642923710991
0.00180273802999253
3.06484817900188E-05
0.00094331605940845
0.0194287592558631
1.75865084151017E-06
7.2795767928957E-05
3.41671984863678E-05
3.83243657825494E-05
4.23793172288356E-06
0.000848974116928858
0
5.16296183399323E-05
4.51929042162291E-05
0
0.00115329896663618
7.53673786877407E-05
2.38535347376612E-05
0.000985655512114714
0.00120048653501637
0.00400955832544381
0.00099082660730665
1.96480448044767E-06
7.76302493976644E-05
0.000563950597362584
0.00287967049219995
0.00261247071706316
0.00277369885630618
0.000272320378007729
6.47896240424384E-06
5.77839367599253E-05
0.00179376418467125
0.000207417288504819
0.000354291468471879
7.52596480479983E-06
0.00358316299549633
0.00550834330532834
6.10124549826896E-06
