no_power_available
0.0670243231440307
0.0636342861549876
0.0610303433057765
0.0565075634456008
0.0598154536983031
0.0642990419696204
0.0593477122511155
0.0595723120138598
0.0608567116602712
0.0588774486566266
0.0573602982206011
0.0607658203480294
0.0631561634070119
0.0636038776804953
0.060152759573729
0.0628030792731197
0.061347899115872
0.0603307295599495
0.0635521751721618
0.0615424217327203
0.0658633444857289
0.0602162457738201
0.0615683004012856
0.0591134357724685
0.0592028058642826
0.0613360222933544
0.0575584921768904
0.0650844130620137
0.0596486409999135
0.0569308482789824
0.0592234239770689
0.0603119673947385
0.0563367146123441
0.0614286880820952
0.0658007987909393
0.064215593175283
0.0627764163483164
0.0567530963963544
0.0615557316296265
0.0601719019610766
0.0603773401996017
0.0609679733660967
0.0607006111107863
0.0627187939074794
0.0601696088755326
0.0642208607276939
0.0586195807736372
0.0617435283361912
0.0597453497313449
0.0597575717042471
0.0590084300132721
0.0602788618786278
0.0610160143136729
0.0610447057327739
0.061498128487254
0.0608875164441871
0.0609330005732588
0.0604909040405577
0.0607627828029319
0.0620616260188781
0.0596843275242086
0.0630793533748854
0.0583741521238255
0.0597058645489861
0.0620704708773704
0.0560948630316873
0.0608959708511402
0.0596325178652733
0.0631993983404326
0.0598111609241454
0.057305249640636
0.0627506953208209
0.0593474813282973
0.0628942727827592
0.0617842528724348
0.0612677996717581
0.0635544219135082
0.062160597975501
0.0589019824600217
0.0600789409382524
0.0597097170697703
0.0573676515257361
0.0609534343527315
0.0604844278860635
0.0585010537806999
0.0609572440135256
0.0586744682465626
0.0599670662591223
0.0626420904919892
0.0581796545273078
0.058403043395425
0.0637507448370546
0.0624337306589395
0.0610816924721832
0.0580923878926526
0.0594450875452787
0.0611728518132023
0.0650789787084656
0.0570848555212253
0.0603709520221495
0.0608132673262823
0.0613665016066111
0.0589613200586913
0.0611327242805986
0.0582711299429875
0.0552534859642668
0.0599447194902779
0.0629357966671198
0.0642792284824551
0.0607506622124952
0.0576785620145496
0.0647195073471463
0.0592298905911673
0.0604879507178261
0.0599890573157724
0.0592893629736526
0.0564708906223722
0.059637122399193
0.0641448547832253
0.0590958896569661
0.0644778927401154
0.063522088989831
0.0596394924649989
0.0609626417453617
0.0649684872829739
0.0608259111086572
0.0644479206833973
0.0616122879566916
0.0645731293425028
0.0597894734988609
0.0585008725617795
0.0610131950880449
0.059083154403551
0.0561225165051781
0.0596816042425866
0.0624745987827514
0.0600233071781808
0.0596167449020833
0.0599821689453073
0.0616998021019862
0.0613795107627324
0.0598857425876031
0.0625109687981662
0.0613038063912632
0.0596915103903816
0.0596050232943975
0.0611701806605525
0.0653637918187321
0.0600593541236422
0.0632572792464435
0.0581592850232542
0.0617555885149874
0.0602750512466406
0.0580334705706336
0.0617068029870943
0.0620885562281305
0.0609961075972851
0.063680026692302
0.0630876876619191
0.0604089043292758
0.0642342743057347
0.060825705334144
0.0643724224954924
0.0592763706283052
0.0621866074827861
0.0652682700221151
0.0610668712895115
0.0624819912303387
0.0586962650499994
0.061921287292828
0.0621946715361306
0.0619166889924464
0.062991700241054
0.0621410847818647
0.0588150012877863
0.0634314434918795
0.059477440968688
0.058607657857179
0.0611018336220397
0.0638555397290019
0.0644502085209972
0.0640818025007173
0.0637679762483982
0.0580892058530087
0.0619398298996386
0.0632334165413618
0.0660891548401854
0.0616747778637839
0.0588622243892175
0.0591128770811724
0.0590536462373015
0.0580612772305985
0.0580887382540342
0.060262090824917
0.0597292709637747
0.0634304674519885
0.0593254847865988
0.0636301249762787
0.0630723189843717
0.0654747378059848
0.0617254597603428
0.0593936100658921
0.0641063706354632
